Area,Item,Year,average_rainfall,pesticides,avg_temp,humidity,daily_rainfall,wind_speed,solar_radiation,soil_n,soil_p,soil_k,soil_moist,soil_ph,soil_temp,plant_count,GDD,yield_ton
Zonguldak,potato,2020,919.1839863698076,7.2490525710175415,19.992168707384117,72.48305745341747,14.32725189132251,11.693695923779247,4.332266604950504,71.48757282306755,25.846337094572128,187.48744668039882,31.49405246679943,6.460942215385472,22.300074026532023,5.388711738002871,1715.5959443410525,15.97551714648014
Aksaray,corn,2013,244.61754340578304,2.8324493119640692,14.211191997766061,79.86760623436189,9.548558369654522,2.5948136627191385,7.093837350945226,55.84387080601554,30.986202926767714,177.15810823606265,21.831877049668837,6.703865063251971,16.5235736962609,8.456333267657287,1749.0443910514048,15.092608652446389
Malatya,corn,2018,219.00805024333033,5.466132509476467,32.025717412745976,48.094550953382196,17.85410529619941,0.9982275742396729,8.131483309790958,66.42820212279028,33.984348138957266,197.4375879581452,24.47780954153423,7.446134703799697,33.47320097675261,5.297991183111001,1211.2537759618326,12.978168150192898
Amasya,wheat,2018,252.8450675277696,1.0151601213580035,31.78053468727368,45.18346102478753,3.0712405695511302,5.41577044757836,8.173723007117935,70.28142976133503,31.18493068882208,149.4156950639131,39.69888143853481,7.513517899765384,34.2986958904782,7.805801481790898,1553.3529328814084,13.893711556860183
Burdur,wheat,2023,267.23293620360585,3.4968894893531317,26.251124373537603,40.895076465433974,8.933642561622175,3.1284594205190763,7.635039130776592,32.057854013485,24.60316200007868,157.90468704276788,20.98592470457598,6.343964601649516,25.85377214363903,6.9287728447342,1214.119705252357,12.936534190422492
Gaziantep,wheat,2014,228.15761203291797,4.413160960690423,23.552537272561356,65.43295526632427,9.718437202620374,7.0195791198174575,8.939258513849161,69.80966877771266,32.02448936457043,137.305724332431,37.48404362907051,6.845257861746791,23.71242671722162,9.411528062262704,1843.3834710498486,17.29628489573294
Antalya,corn,2011,559.1265530672176,4.382920846594914,24.659045370018813,73.2033042336084,0.4762602490211032,9.727093520626594,5.697150499106739,66.133447114177,14.593962442629884,115.73464804966497,25.755631695310168,7.9684499143676515,26.629120621514033,7.5548279941852154,1341.281969263541,13.191693758766453
Adıyaman,potato,2014,363.1643740403946,7.956217938454705,24.940396094842654,46.19775058154712,5.638942332278251,14.72943825063691,7.996148774953119,20.300426795614776,10.263379737350665,185.6347878362354,28.07554571241331,7.150720317918889,25.674606423206498,7.586012353438555,1241.792392991683,14.298033892283328
Ordu,corn,2020,801.546352647347,2.2428243855255685,15.87388608121013,60.83897369314289,9.779592310603531,3.476640990142836,6.1014567829404935,42.924193607773134,24.811432881388384,194.97816922674926,29.819213674236437,7.065491866988035,18.917275379417408,8.92516479179939,1648.5372923755394,16.073386604935386
Iğdır,corn,2018,476.8415089169463,5.54995116352508,12.216223962628856,67.89494018282844,19.06267766450942,2.960080362979122,6.629148590596015,57.88275131476439,15.199850132243705,111.09140273192426,16.68639522998001,7.081939039478885,13.86625937588049,6.165004133006658,1812.6555924005488,13.631381528530607
Balıkesir,corn,2019,585.8709240277756,2.0535549464893186,16.869622733900794,67.45115465278857,5.988189857349562,1.915357759671648,5.72442392521892,75.05892957415061,38.69593177047409,96.62910473203667,27.763621588192475,6.4604717066197495,18.518121749952765,6.68288020868695,1326.8733543228896,13.677926354372925
Kütahya,wheat,2019,265.33202538785866,6.170176095424442,28.82794058622429,40.51632739734317,10.866593996750284,0.06291518809249941,7.50230462176814,78.77022378971061,31.681153309466062,152.0752830993195,34.64239098039473,6.331413445492138,29.049840496986793,5.721419930363096,1400.4558260903616,14.210929733984052
Adana,potato,2022,632.6005820089681,5.01941994788132,23.570719451179905,40.49056013630314,8.828334985619454,13.501960696236011,7.967162913656666,70.40359581175946,10.534147723929143,170.2635871144663,16.509252082614065,6.410694338358677,25.324882065761855,7.6633658038755925,1721.5813415103516,16.208204978749325
Antalya,corn,2022,655.3360341154034,7.807022880298625,25.13645564988082,61.80824215040888,7.101998271797212,5.9568700662178315,6.956091864713892,50.47093859092131,35.53424774891657,116.66367620983223,34.457277640519166,7.256856010772656,27.793414419539374,6.361343180316998,1376.1756874985563,15.043946256320092
Balıkesir,potato,2014,703.2925186761861,1.9451865792246381,15.330207550757972,42.174802400280534,11.990829827692455,14.301605606311298,7.09577891971627,44.20574634044081,17.14939025558092,149.2466933400034,35.71521020418114,6.802638861046912,16.747574983056012,9.552842398447652,1968.6165693242167,16.55484182674702
Trabzon,potato,2020,836.3896530835043,3.0920799649655137,18.327443362429243,57.64515391774441,3.12567895323985,9.266957697985092,4.042307098926692,20.97420474559611,22.848710348560296,198.16842136957428,33.20488571504406,7.988863601093091,20.176734031897297,5.181830729247948,1359.0427715355193,12.222033593836588
Sakarya,wheat,2015,562.7147044215997,3.632339594346797,14.801108928077536,44.71807513476354,1.0594001335181136,10.265738649645684,6.096345563658791,36.967944183197716,32.78112751857128,150.81020359648187,18.85121920887954,7.938695078918683,16.00196446292148,6.8707489811073685,1892.8732181143212,14.210872156162765
Muğla,wheat,2022,504.6152206734188,6.060788755850151,15.240578247120437,59.721485795101884,12.609626450162988,9.510711005581655,6.042924983438216,64.08074213608018,22.551716662037656,108.12372612216315,13.006006571241842,6.51873482287353,19.72278127955348,5.183812456019071,1479.2697291416528,12.536216130108237
Diyarbakır,wheat,2014,219.89486199730968,5.072942605492524,27.980640479022284,56.7701682095846,14.002959894591902,9.67029937186016,8.020890338225529,38.98884368699364,38.90752258534387,81.65602395015685,25.606874027847113,7.518404330701027,30.452333762502413,7.644232986345232,1228.2907977673478,13.311985099145016
Giresun,wheat,2010,762.9457332846698,7.0272460957102005,17.04064511900196,59.19970278867936,6.023805030339611,7.2884454667960075,5.809060753934509,41.33184765758957,18.35156103928206,128.56045206605023,25.39464587373834,6.576253114904157,20.751648141941878,6.228986355289551,1714.1864332739046,15.359759146501288
Iğdır,corn,2012,560.3207233441988,7.30905882200079,11.075798331148748,55.33314401198601,13.034114999977668,7.705580336785339,7.37266036961621,79.69717474612227,13.253953547700105,144.86605997972305,37.40479120074325,6.463665804516422,13.680513364558609,9.894769071398592,1873.289062077557,18.124446694304897
Sinop,wheat,2023,972.6459921129434,5.081952011681976,17.366538292627325,75.42223568457241,1.8413020484947284,14.21681292005765,5.040374771629145,26.359757278386997,10.823553414746666,198.6467883579467,15.419738278774833,6.75977415891363,20.14202062353684,6.544666011701425,1375.641386508646,14.631220362908376
Kırıkkale,wheat,2021,278.68954398625095,7.217581844462665,27.773310514179236,73.19787786652358,5.514718271859575,5.088556446176177,7.970467917260917,74.99246887610661,22.8517087062982,121.9565832209438,25.041401205108187,7.456470214616022,29.039496569404783,8.60899813937333,1535.353514807075,15.466022958633475
Aksaray,corn,2020,353.65353282971944,6.527091866719751,14.515171557367214,76.68359895692228,10.976578170756472,0.8293504009190139,5.792434335009221,31.505778358335668,21.494501308157993,92.36126412482461,10.444545279202659,6.918246517342224,16.287403256071222,7.261436209451794,1626.6044085764127,12.974696445071311
Bitlis,corn,2023,578.1937087325691,1.3108457674439915,7.9131609010698245,68.45232232616226,12.118588815026817,11.820135470760754,5.541491368685072,36.505316409476464,10.623029600786477,183.44592710994226,25.542053856037477,7.251146683259157,11.386477576319587,8.212510335424698,1584.7680318916518,12.71339947149322
Tokat,corn,2011,243.26092132113718,2.2150699809999836,26.597716515487626,71.78766606158194,17.61628338196043,9.883322908003642,8.144390291228934,55.04137481063229,11.181936937818376,96.6561440096977,34.438936291520754,6.845529524713383,27.44181775856751,8.189646871898859,1384.9969877397848,13.577020711534638
Osmaniye,potato,2010,662.9178704955885,4.95127490644952,24.315692329117184,79.88983413282793,3.204162065798517,0.9825061777412702,6.88177328363903,22.833190613302897,11.90569411743791,146.04526956295476,18.384538273678263,7.77620089973794,26.144547621724325,8.533936289041286,1731.854164772725,15.154130340809322
Şırnak,wheat,2023,348.3331178154,4.277209707086138,24.608888332784048,64.91710490011127,13.585736741869635,7.9473894841803645,8.020756295325992,59.810319254848785,27.40073005671399,160.19297017896673,25.006883885300827,6.10460063479891,28.862080641675938,9.01469769411714,1874.6242387960037,16.96367177525051
Kahramanmaraş,wheat,2021,669.509171645213,4.41924309117015,23.508965895519026,77.402518006903,9.146854448473906,1.2458505799738506,6.752104177780383,39.941619105892435,13.48045380936174,98.78747419203499,24.37539315327949,7.150245366218253,26.283891248965894,5.53350547763649,1371.773035025881,12.627164572603043
Isparta,corn,2013,356.6918124104544,7.672789681454231,31.474816057542085,40.01383778592116,17.20395769465576,11.28047034899879,7.090974834488423,68.829534095451,15.255620747381847,112.33881906001339,37.32016879419055,6.0291089707445655,34.060117199266834,8.605745950583444,1297.206101211111,14.524220661228375
Çankırı,corn,2017,396.11314619908416,4.508234547269545,30.72096567557698,50.53436876043527,3.3680945767132164,3.790871464748303,8.670802920037456,70.74265198913267,11.81152252487255,128.78605003144827,28.990531681461434,6.564639236836017,34.001158122167794,5.57090041915399,1927.9026362610007,14.754160189641125
Diyarbakır,wheat,2023,402.53589827558886,5.959961008078448,28.797039929869317,44.856485658014535,6.942044176533122,10.590769674192556,7.926651196380856,32.280367959269526,11.75113298971731,160.9538112322072,39.88761815942131,7.393390152138765,30.888050580787798,6.5014587514280215,1964.3495434453782,14.78433535064686
Van,potato,2010,412.88770496468646,6.5403021180351235,10.390113435829855,49.090175232693866,17.886328521461017,4.153724429536987,6.032837770143513,73.78383923458335,35.13281431426462,133.1061755558997,24.05858929736533,6.545366417496977,12.437230408664814,9.981973857029473,1287.44739521618,14.882617249694126
Amasya,corn,2014,293.5881418717659,6.925103590718559,27.726298390561766,51.11556674890299,9.797453606737852,0.744077041822378,7.020980949494552,67.88621596587777,18.211908797070798,121.94959977164204,16.426883049600782,6.7434196919028935,28.365458018977755,5.784846785583241,1506.8277946471917,13.479662328291504
Bursa,wheat,2014,686.831650805319,1.799328298740444,17.296409870452646,67.28442460772624,3.303301511430028,10.157705692964864,5.492626650943626,23.012761249407845,32.18650657585884,110.00888227256719,24.93692701448319,6.359729413237655,19.52278813644072,5.319369245377442,1452.527878670732,12.600597829667029
İzmir,wheat,2019,587.0276725299238,7.101316939177288,17.718272704800526,71.76656378185274,6.139778831910596,13.018863404941074,7.4367896249693715,35.17966856075394,16.207800770025482,179.8899302306685,20.37902197080394,7.231588343376666,19.47280101737171,9.729254988560982,1608.5427336595644,16.49658361910039
Düzce,corn,2018,201.01651683078833,1.0719856202528184,26.44975543758269,53.31346375537355,1.082035636138432,6.008679082634033,8.593777905327606,51.62350609667333,13.433096959586212,114.99735632233032,16.918758456228627,7.102137202036426,29.020027409315507,5.91886995275365,1581.6570950435978,12.339047136806293
Van,corn,2023,471.4090673002712,6.737605889516268,12.967840925255235,70.73993603688122,11.85997483765548,8.97707993095895,6.833359817200942,65.92098107000987,14.380736242551151,87.6325151074121,21.595689531618426,7.624642928067384,15.455449778247552,5.104167582716809,1825.5738360642117,14.009474966055395
Kırklareli,wheat,2021,618.374027364549,7.734845638172176,15.91847729407711,60.537405781267765,17.408840104098417,2.4701359478066864,6.550427755218937,78.43191123589072,13.434415532340152,105.29278476148303,13.306681437395177,6.25808557836251,18.030715779834047,5.73402992642148,1724.293431021861,14.18430439423009
Adıyaman,corn,2010,296.7501913234665,5.091713488202591,26.05936310471335,67.61383563883273,0.2733849832212676,8.521807184862656,8.525194813566332,29.361212382816582,34.26711545372382,125.43696269023181,26.259922531830203,7.88534693481429,30.3107298152264,8.234941192895631,1505.5642077408397,14.21155628563873
Bayburt,corn,2013,320.4892991785532,5.390649851979757,29.792867605627876,75.8490993333744,0.359182909125646,10.211350408914045,9.384426467744072,24.28320862873483,18.904273751516726,158.76487289450807,26.528013825606223,7.830043510336912,33.37704217498609,9.029011803886458,1664.8204625783005,15.545076279922423
Kastamonu,wheat,2021,237.94369902669024,4.908993134572486,24.466557925063587,54.50220532489681,10.772906276114256,14.528230874225178,7.70717499286668,75.53008454047298,35.35217337588721,91.24647514832402,31.73078328534816,7.936951070013088,26.734601216239227,6.447587973735514,1892.4024852673824,14.882567601836362
Edirne,corn,2014,651.1332638562266,7.206796826613041,19.394912262732355,69.11265824451506,18.87382520770067,11.413803885418789,6.769035326055103,75.86759645485537,24.302597819721697,198.91882252777134,27.056668198337945,7.11653866108543,22.400812144963993,6.499325042572278,1553.0805316658575,16.04031515431873
Edirne,potato,2020,713.064054850644,5.250252837540416,18.556182654776112,61.51879233190506,12.839153778507288,5.9322327633263425,6.104666785569694,35.53120217747133,31.932313862631915,131.41939409061405,30.045634682198752,7.691667954047129,19.31589511324878,8.771535510777866,1687.455351302568,16.00413789795931
Rize,potato,2021,942.1677338502645,4.213292930428171,17.342390343766905,64.77137277466731,4.676243752684779,1.5564588949135039,4.655425635165887,55.698263831713774,13.973091584092382,105.995834551023,33.50742386983676,6.144476067823408,19.5310951353345,8.057120755514498,1530.1553763326558,15.352572210716831
Kırklareli,wheat,2016,590.407884983315,7.856432675770957,16.11592106627735,75.62589215086176,2.9428016594317175,14.234662951553524,5.999467505759518,62.95589872426325,21.69529798750682,167.98235380713078,21.716713747906773,7.528278080047137,17.656840134991803,8.419141747989825,1645.1708606563675,15.643166526334749
Bitlis,wheat,2013,482.93895120953636,6.2102984165395085,11.225260563626215,70.71170105409558,13.115629523945396,2.7693013083728952,6.147564759882585,32.707115496808186,13.417613811041697,169.69431576149444,28.03097333403095,7.8044407147782024,11.930782544259506,6.517616778506321,1959.19564266122,13.627497310254936
Samsun,wheat,2013,855.1920015807619,7.965358771491392,16.06641935983929,64.42605321525068,19.9609801326478,6.604695337823502,4.6683513183471845,66.66326731066725,22.762306392299756,96.03428271972885,19.850425846201425,7.576438774501682,17.61669848413445,8.732387687376889,1981.3389151981428,17.133819618194913
Batman,corn,2021,365.11513711362875,3.062081964634268,28.392837880901464,66.08574541499252,1.983873927013129,2.1970702732540888,7.528641067777785,23.134944663253844,30.05758711276616,93.14926599716438,20.95060933764661,7.149322572538856,29.171394743098503,9.686138755635067,1525.9042610275194,13.256659857329623
Karaman,potato,2015,241.00602732809176,3.9770153637089507,18.251613340798684,49.80938011405247,4.05641787784764,6.427826491623037,6.703430536766669,50.87383241898975,25.289434278629443,97.2794958363971,11.174282089267223,6.2732738557154,20.81657830780263,6.051609641652925,1876.6620558254626,12.942494606058478
Nevşehir,potato,2013,271.12895030266674,4.039407195842076,18.59132456493424,64.96784403157925,4.958902875081623,4.50253198007511,6.81151140295316,62.523789116387306,13.08388068944107,133.6286110164209,21.90914987242675,7.883469059764448,19.909935345510654,8.895057610164233,1790.5634428858311,15.938263533570725
Hakkari,potato,2012,446.0967304985667,6.420669122513003,12.529821084191777,66.39161278025892,17.002402358188803,6.276732378515202,5.8272412118559656,56.643745291455495,37.401700797132776,172.12198199931817,17.652005868204835,6.141926519848281,15.327903839447176,9.67051533549313,1721.516725240016,15.691202091933572
Eskişehir,corn,2019,242.122857532937,5.411860650981163,29.699329745999947,63.45843675834432,8.271241159311337,11.674129266583494,7.701583331106942,43.32234160953416,35.55519597727241,101.32738285800178,22.032365947083303,6.781055362640516,31.29854654541102,9.344301604428267,1451.0005357730915,14.539841403555764
Batman,potato,2020,406.23149644488365,2.6173589441030742,25.13037051294782,55.70059170789182,3.4071692359234707,8.400512739711099,8.070116345225879,71.50146755143697,26.282693579091926,116.86333923025117,23.965765045638047,7.668072090398769,27.749964086390648,8.792429709276469,1241.582558267299,15.01536986513987
Ankara,potato,2016,369.6262682185622,2.387968926429432,13.161372120088753,52.01746819937992,5.767123399706369,5.720928907359676,8.290567361394094,48.23666796958306,10.671105703010703,100.4083473332318,31.10451288885394,7.8654178584879135,13.464595920945074,5.902926233930325,1848.3796484905147,13.761250768464373
Kocaeli,corn,2023,440.6094571050555,7.273937753860251,17.755871989348943,60.24064547838476,5.797151631993554,1.6491963456918852,5.571685813917305,29.00202870204115,11.60730745974841,90.23998283976178,37.42215190482459,7.107429453154485,18.97635527022657,8.441800411605922,1329.592827056752,13.520005425394219
Burdur,potato,2010,201.37846886756356,3.4152968551671883,28.473109381353613,69.14084029413254,17.502208133847457,3.816200834634962,7.9032977988634485,52.4186110101512,21.393622865611377,124.9919088485907,37.4260354767264,6.520730031674844,29.785606359054583,6.740264506163472,1770.1087588284008,14.896621965233631
Kırıkkale,corn,2021,320.56439504452,6.187595179089834,23.720265034142322,60.94275232487675,11.273132009479978,3.2319655326360324,8.093575259317836,78.60922211526497,33.28387298714614,116.98633795862182,17.454654829401143,6.416783360994022,24.765344147100254,5.597208572782947,1752.4379491540012,14.7093180983508
Karaman,wheat,2018,369.42758741945937,7.9205439906341555,15.824637542705075,68.0259157405987,14.57238715888491,1.1977416690937548,7.126502463213013,38.146272013688744,34.14523530841619,93.38441522758424,31.661423945241417,7.692571699387805,16.6727318985252,5.858158031634545,1752.6576851416562,14.687438526814233
Çankırı,potato,2010,392.847014677313,4.6509507366550435,26.672719704684276,60.68556090555448,14.284027360848679,0.8265359816741691,8.948335595578943,44.9741101198009,35.54964074181452,152.9500742921064,15.736498368730311,7.354208324296026,27.23103634106655,8.74470598083811,1920.3327796141725,16.799815186681986
Ankara,wheat,2023,375.4271942247847,2.3963399669860324,16.775674872386503,77.92445676789738,1.8880519559383657,13.0351126699144,6.8398273955643525,66.9517891790261,14.914197288831236,91.26235616119659,14.376015088851396,7.336090379157328,19.25269625439214,8.045855486374276,1659.2670721905884,14.543562870082528
Şanlıurfa,corn,2020,252.22002553047054,6.999961740621309,23.374789927813538,65.24167195031667,10.315324329651396,12.612912182656851,8.440926427258503,40.61684831289597,22.673639984055995,191.28827117838424,36.097144249781564,7.74776780259813,24.524060788990596,8.56923106974019,1793.8345444376955,17.313881769333705
Adıyaman,wheat,2020,411.5070154835406,5.61803583964004,28.992217609347094,58.34904809051885,11.360741719144754,6.9750799967610035,7.761598992514051,66.52991969274635,26.192621158102263,136.49348954577047,37.34625231612357,6.515650714324478,30.788398766591364,5.880916862043234,1606.4905096275352,15.05453743237819
Karabük,wheat,2020,862.2676731252981,5.360612348525467,17.21233981567773,54.51558792156021,6.133587062705703,2.4083130896696616,6.000572107534485,32.81974872457449,16.60778331308234,107.49590806278222,18.638620684869746,6.577873478212432,20.213017062983415,5.120762247265882,1655.5532161150409,13.720108575203147
Mersin,corn,2010,740.3800051948,2.63451770028177,26.94008089547796,70.113012766367,6.8267278629130335,2.6948396440599782,5.686277079395405,56.599121395011686,31.33353782983955,127.9146706880378,18.864929130547807,7.997002171323697,30.04424873933032,5.073988942531942,1783.1241000319055,11.966636158561647
Kayseri,wheat,2010,186.45185951960156,3.7795332839571287,15.76653101625924,46.64049784013643,3.3940268855157707,2.181700145862796,7.184898990095964,64.95211057651835,23.349620958964397,96.99655734460983,21.78450682089857,7.92987394715461,17.136238263528675,8.661853522893551,1856.3591893091047,14.77252209768345
Karaman,corn,2019,369.3572447792006,6.469024612260903,15.227822318842307,55.81344070965766,19.852493411274203,0.8735709059648616,6.608860582089336,50.9833773771175,32.172322506779715,84.65455764578836,19.63751068421936,6.426278855140036,17.23911019721768,6.443564574091934,1669.7054968748146,13.820944227301496
Kilis,corn,2015,264.42403433636775,2.781758345937666,20.013721192581496,45.07330959425195,19.562530880233705,3.743048918625208,8.467036225105861,45.830605487222115,27.76652149029203,97.45700398112028,11.12930702355165,7.008363275714509,21.349414426866797,8.234070764632524,1880.5103961575453,15.309036415412457
İstanbul,potato,2012,591.29207744167,3.498610534819306,18.154352102503942,50.80538203148385,13.39137312355102,3.2860096669494556,5.971727946955814,53.06572737303102,39.16108329693584,159.69402999647542,30.95320375253869,6.211523311860542,18.286422963560398,8.673258943977318,1872.5840642063367,15.678020903645297
Bursa,potato,2019,555.7552563414581,3.634995839779276,16.53697357185704,43.329414111652746,4.964471285501142,2.4065017130553024,6.454707345513569,24.26926292975658,23.369643042509708,126.84730742534518,20.52739683091709,6.914026004172021,19.020960432049673,6.607266229393206,1604.0342778723311,13.064989512386099
Hakkari,wheat,2017,450.08937247615484,3.588800028688018,9.564782854219455,61.55236372365245,19.19598222032483,7.18358419919587,5.64960624931804,76.40311083625693,11.711631845215427,109.21781070198868,16.922758646485164,6.005901365504423,11.87458955608884,7.581714564367398,1585.7937949738325,12.434330667660126
Tokat,potato,2012,313.8671276811746,1.4156857368352824,23.210275196481945,50.54047258871576,17.16802673833278,5.68399697884953,7.953319228123875,21.58970143873674,22.772382489277433,160.63391361252508,32.79597364575872,6.2222617079683085,26.796039052351464,9.097740969434575,1613.71922884676,15.443540475383637
Artvin,wheat,2013,201.9313590404209,3.733233626774962,29.81699128650864,53.26816365883802,2.7377907602118245,3.348231828634364,9.240059612955802,24.12699244052083,17.689374646369487,93.64720466403014,15.501431354920658,6.623808042994371,32.53137902234963,9.664515209239688,1665.2578464596304,14.285559006285553
Çorum,wheat,2013,189.09273351589746,6.912845919136156,23.860419458963165,59.333305677872254,14.959673072042975,1.1955697839237027,7.951562138197914,77.39477724441434,36.49946689105683,84.36780586671976,22.141370899762112,7.298866343787754,25.461849247967905,6.425306307311519,1457.498543098126,14.312575309296392
Hatay,potato,2014,692.6928798308975,1.3106342206094879,24.46022405814561,57.2632241183625,10.062833002500533,14.046111486804415,6.753375874396375,45.144085708328646,14.347632577985703,91.45622274386453,30.8368446322748,6.568318967389786,25.73643616677625,9.833754540749453,1657.631742380197,14.891934334486265
Ardahan,wheat,2021,609.9581654449954,2.8270683737609,8.293320759150303,45.81305947327321,1.7843110312599886,7.825349285536263,6.575856641991592,76.94807978146122,11.813952449625418,172.8207475759393,18.253731816208628,6.161521490416245,10.38600215984779,7.706992163819033,1211.4788147700199,12.698214684452331
Bartın,corn,2013,837.8473358092643,5.70451676177417,14.583035685396442,58.27887889083281,8.953714244860283,0.7413801034214462,5.49566340418983,42.25808549167691,28.823338697891298,126.91541360110259,33.61715360735328,6.0766253201324005,16.16656643800602,7.338934260022204,1568.0310860439945,14.610330000185817
Tokat,potato,2013,232.89580107397273,3.872990468195911,24.516968218526657,41.51623015986041,7.161625313878077,7.489933247745018,8.420117671619842,38.97107669458115,10.32905023353364,197.23980081495577,35.3743273727402,6.622931531586583,25.589980913680424,8.171133064282301,1384.4366992495895,14.413634452692948
Eskişehir,corn,2023,337.974944099699,6.115171122538634,25.678323636203288,55.073888950436526,4.494611725336426,4.48708826432691,8.495236798873481,47.273108031028514,28.35190427302558,136.77801784249326,28.89002398480836,7.404341874089272,28.172419968296396,8.331283755076832,1744.5819438170495,16.831828705429054
Kilis,potato,2022,290.30678061998816,4.471736748907516,27.03414553811475,74.74547294202317,13.815252801972102,7.800828226246227,9.923933281424326,46.58241855541885,23.87556801407476,97.66701745430096,34.312878349406034,6.141901973356692,29.461067588751426,5.607518718824287,1389.7699981231174,13.93444902847886
Gümüşhane,corn,2014,208.3931181191769,3.864940185600103,25.7496517925056,60.37689150070548,10.84810366745219,12.638126104591949,7.936682995070672,59.236422366872134,13.714314447659628,152.91508438991468,16.361110766708705,7.516647718441921,27.51263494242705,9.051083018660208,1320.1840516053105,15.145090495661417
Kocaeli,potato,2017,578.6089413884235,1.5536899832447133,19.375835458319873,58.309427920655764,10.567917637943857,8.2413853035566,7.304312003539264,72.2306258813012,38.602384174196615,128.98700992943384,16.356862143929845,6.649479269167399,19.592024062726814,6.742684551622131,1606.5361511659714,13.803787751881273
Iğdır,potato,2019,553.252877336348,4.691968915214629,12.734683162004515,77.13744758049222,8.840346304697936,9.202645144014593,6.73156590058367,55.14782736290498,29.54606490629203,148.8339782608565,10.522293973504352,6.344058692659134,16.14312266803907,7.771925486132921,1467.7076266820127,14.721927344527048
Sakarya,corn,2014,592.9094829817296,5.848664246018156,18.532583017650417,42.63735524090425,17.63172382879711,1.8898354011558753,6.934730249257937,34.67235522775947,33.57312877737992,164.3409875720139,13.318227432174304,7.810747355623288,22.24257693378629,6.215801211322081,1473.369297686209,14.533661375330341
Afyonkarahisar,wheat,2011,263.5371091084862,2.7033208679832805,25.460781642956224,50.796814530110254,4.9953642213382565,13.76499383940555,8.065792031574716,34.03965500094533,30.175380665240276,191.22386528877917,31.410969665604476,7.462055306881156,28.982577877751016,6.622305394793146,1455.065085365492,14.12636126759145
Kocaeli,corn,2011,678.7602712923348,7.6865694020881365,16.57843751996233,76.74276749146529,17.116865279138644,10.383273386358894,5.987479524220625,29.177918861702736,24.912217765605916,183.73074470741517,26.36534334358122,7.217783093697007,20.106026715915988,5.060231924667985,1213.2384523110725,13.7724177651859
Niğde,corn,2012,290.86250803342256,7.633310244374007,29.014749008604447,49.04763949948617,0.6548962732657504,7.704572598762564,7.889073096582509,78.64581144822455,14.782271881824691,98.87317827126354,35.33075778301966,6.878232679622812,31.24607446995574,9.832340393128758,1526.3713236314738,15.922766069717694
Adıyaman,potato,2018,245.76713418389267,1.6387932627208532,21.50189519374549,71.0566309167018,18.819356062099523,9.827761213656657,8.86411275629571,59.000072257549995,38.28024638716143,115.56870450845983,29.741393501667748,6.123801788173823,23.3106617383226,6.421914390704254,1849.7432021812172,14.780339804438158
Karabük,wheat,2017,830.5309362997482,4.648013927279315,17.29899460706648,57.95876577294485,10.082966600942086,13.024994648315195,5.888772758396047,23.201893798180894,12.143965020168427,168.6621143130929,11.894592693565844,6.523236447604952,21.99430026525318,7.742573522042644,1443.3094623554405,14.266597254916729
Elazığ,wheat,2017,416.58344891214324,7.5143323016013905,26.409887770131892,72.54960839378268,17.488799118086995,8.27912914154181,9.412848843410934,70.85361757980529,39.7085971353643,159.4279236668931,26.001064355304816,6.381938585582798,28.386866955388413,5.249061744681922,1878.802993794313,15.933093464571476
Düzce,wheat,2010,233.84061891163094,4.962861532105121,32.18180949412503,71.00387434220144,8.477955683529837,8.682224483563665,7.916043652789357,63.649422814717404,20.785145363605213,114.74323895754209,10.561181396113724,7.518266839137335,33.905706092601044,6.341252917242379,1312.9874363730007,12.09493130437479
Edirne,potato,2012,426.24978454466157,3.9774373904935425,19.230438194954104,48.79674556886269,16.786584887264638,5.21347204463659,6.913609149546569,48.78868263206655,13.783626432292163,196.72081703846703,17.203320543704425,7.450613172990382,21.09273660434692,7.13316444123161,1331.9763665965622,14.495028129492955
Isparta,wheat,2017,347.8431322676743,1.8125100508128105,23.560450054438704,78.56935055272768,13.95918737513599,3.3450421531765673,8.995127891006895,48.243167838612315,21.896427430948336,129.7455947761199,30.187188012890502,6.251418591508019,25.209788728012146,8.190345177801124,1722.9607779681687,15.373152068170755
Uşak,wheat,2017,554.0469139390411,7.995021922648034,19.80292797127133,58.59948451588539,11.82259935265976,1.767538161138974,7.523734232485331,58.79155057624068,25.141407200681407,176.0315796682761,21.82924120863011,7.354627096017003,22.852127458279497,5.456821214463582,1549.9120959259883,14.820548653667235
Ağrı,wheat,2014,394.81324552998444,2.548032713064524,14.583178779266794,55.416646083308734,4.351039261308436,5.12906284752141,5.089015144455715,21.387593560309504,12.56176378720117,81.77442597858763,28.88367661370615,6.5496518824288525,17.061373860167272,6.134934548228385,1270.172727178287,10.762124985071797
Adıyaman,potato,2015,227.096366516652,1.7099197610497803,19.957529696828036,73.62333619128111,15.721595989401154,2.3927473638617505,7.98378608771381,78.59237124895394,12.179186806941235,144.71148698835867,17.505723084481332,6.106078228695773,21.75748673293202,5.267723796740607,1782.8546471436748,13.92505354027642
Karaman,potato,2021,518.2835546913483,7.662669246705144,14.680699892969574,79.05306125860493,11.773831541871811,5.521338602628772,6.985628324725107,60.29599737297174,31.458499907199215,164.23994991690824,13.32386483609811,6.218863199741176,17.39249210693756,6.727767745110402,1826.7137572740396,15.699751382379775
Mardin,potato,2013,465.33147488572934,1.9853485208574577,26.17713402008881,62.32375303681697,7.367442312304364,9.53756626949435,7.724582476843756,75.80695777705535,16.20049822576198,160.36349356879788,14.615119401249016,7.5112976472613475,27.326097545288345,7.918827172046617,1556.0069276752192,14.358978368257393
